34,4.4518,0.22172,0.0001861,0.00027239,236.47,8,36,40,31.201,29.634,0.41142,0.707,0.5,0.1309,0.4,21,40.2,46.275,47.931,0.62,1,-1
35,4.7243,0.25582,0.00023142,0.00025725,247.4,8,36,40,30.27,28.175,0.42556,0.707,0.5,0.1309,0.4,21,40.2,47.482,49.328,0.62,1,-1
36,1.1213,0.11932,5.8667e-05,0.0011449,60.162,8,36,40,36.498,33.696,0.63035,0.707,0.5,0.1309,0.4,21,40.2,41.386,42.779,0.62,1,-1
37,2.3857,0.18342,0.00023827,0.00052548,130.2,8,36,40,35.958,34.9,0.3448,0.707,0.5,0.1309,0.4,21,40.2,46.107,49.07,0.62,1,-1
38,4.9733,0.32255,0.00028291,0.00024165,248.18,8,36,40,25.751,23.266,0.5067,0.707,0.5,0.1309,0.4,21,40.2,48.448,50.685,0.62,1,-1
39,3.9962,0.32536,0.00032354,0.00033139,186.85,8,36,40,28.167,24.99,0.56841,0.707,0.5,0.1309,0.4,21,40.2,48.865,51.595,0.62,1,-1
40,3.4471,0.20113,6.6802e-05,0.00022572,271.31,8,36,40,27.326,26.152,0.45744,0.707,0.5,0.1309,0.4,21,40.2,40.736,42.826,0.62,1,-1
41,5.6099,0.27235,0.0001533,0.0001757,339.54,8,36,40,25.361,22.529,0.39788,0.707,0.5,0.1309,0.4,21,40.2,44.079,46.433,0.62,1,-1
42,2.4526,0.16644,9.3915e-05,0.00051914,129.81,8,36,40,34.754,31.144,0.48474,0.707,0.5,0.1309,0.4,21,40.2,44.325,44.892,0.62,1,-1
43,3.9336,0.24042,0.00024776,0.00032167,203.67,8,36,40,32.524,30.346,0.42007,0.707,0.5,0.1309,0.4,21,40.2,47.476,49.676,0.62,1,-1
44,0.8596,0.16344,0.00017286,0.001641,42.417,8,36,40,37.344,34.466,0.64853,0.707,0.5,0.1309,0.4,21,40.2,47.293,47.944,0.62,1,-1
45,4.8316,0.27484,0.00023408,0.00017633,357.14,8,36,40,29.456,25.958,0.26403,0.707,0.5,0.1309,0.4,21,40.2,49.465,49.998,0.62,1,-1
46,3.2684,0.22007,7.2727e-05,0.00036173,168.24,8,36,40,26.857,24.873,0.60371,0.707,0.5,0.1309,0.4,21,40.2,43.215,43.872,0.62,1,-1
47,2.8485,0.16773,2.6625e-05,0.00018057,351.57,8,36,40,30.077,27.032,0.24415,0.707,0.5,0.1309,0.4,21,40.2,40.836,41.465,0.62,1,-1
48,3.5169,0.17882,0.00013893,0.00035429,186.78,8,36,40,33.312,31.699,0.41569,0.707,0.5,0.1309,0.4,21,40.2,45.838,46.63,0.62,1,-1
49,3.0469,0.23002,0.0001373,0.00043008,145.37,8,36,40,28.901,27.131,0.62554,0.707,0.5,0.1309,0.4,21,40.2,45.849,46.591,0.62,1,-1
50,4.6887,0.23184,0.00011993,0.00013574,446,8,36,40,26.459,24.876,0.23868,0.707,0.5,0.1309,0.4,21,40.2,42.827,45.135,0.62,1,-1
51,4.9215,0.28222,0.00027624,0.0001758,357.76,8,36,40,29.358,26.873,0.26729,0.707,0.5,0.1309,0.4,21,40.2,48.999,50.714,0.62,1,-1
52,1.2586,0.1737,0.00019368,0.0011584,59.802,8,36,40,36.956,34.381,0.58054,0.707,0.5,0.1309,0.4,21,40.2,45.704,47.934,0.62,1,-1
53,3.8694,0.2582,0.00020083,0.00017496,365.87,8,36,40,30.718,26.468,0.18028,0.707,0.5,0.1309,0.4,21,40.2,44.896,47.861,0.62,1,-1
54,4.8772,0.30882,0.0002782,0.00015135,407.94,8,36,40,27.945,23.89,0.24383,0.707,0.5,0.1309,0.4,21,40.2,50.171,51.106,0.62,1,-1
55,3.966,0.20476,3.1467e-05,0.00015418,389.52,8,36,40,25.856,23.029,0.32699,0.707,0.5,0.1309,0.4,21,40.2,41.25,41.794,0.62,1,-1
56,4.9492,0.24044,0.00010467,0.00016285,379.03,8,36,40,27.928,23.572,0.28741,0.707,0.5,0.1309,0.4,21,40.2,42.518,44.595,0.62,1,-1
57,4.4871,0.23283,0.00015272,0.00016588,379.65,8,36,40,29.458,26.692,0.2256,0.707,0.5,0.1309,0.4,21,40.2,45.586,46.897,0.62,1,-1
58,1.672,0.17554,0.00017679,0.00084156,80.562,8,36,40,35.23,33.612,0.63092,0.707,0.5,0.1309,0.4,21,40.2,45.793,47.558,0.62,1,-1
59,1.7509,0.24117,0.0003191,0.00080257,85.825,8,36,40,36.499,32.896,0.48988,0.707,0.5,0.1309,0.4,21,40.2,48.538,51.419,0.62,1,-1
60,3.2209,0.21011,0.00021368,0.00031323,214.03,8,36,40,34.339,31.705,0.24108,0.707,0.5,0.1309,0.4,21,40.2,48.868,49.376,0.62,1,-1
61,2.6446,0.15784,0.00014375,0.00049051,138.22,8,36,40,35.233,33.759,0.40793,0.707,0.5,0.1309,0.4,21,40.2,43.957,46.145,0.62,1,-1
62,1.2396,0.20698,0.00025775,0.0011782,58.765,8,36,40,36.916,33.743,0.59254,0.707,0.5,0.1309,0.4,21,40.2,49.644,50.54,0.62,1,-1
63,3.9365,0.19822,0.00018334,0.00028716,229.49,8,36,40,32.984,31.687,0.32604,0.707,0.5,0.1309,0.4,21,40.2,44.499,47.321,0.62,1,-1
64,3.338,0.21934,0.00015548,0.0002647,251.14,8,36,40,33.67,28.714,0.20354,0.707,0.5,0.1309,0.4,21,40.2,45.16,46.83,0.62,1,-1
65,3.2209,0.25295,0.00023452,0.00041709,159.14,8,36,40,33.551,28.911,0.47656,0.707,0.5,0.1309,0.4,21,40.2,47.891,49.519,0.62,1,-1
66,2.5723,0.26876,0.00022891,0.00053314,119.97,8,36,40,30.656,27.381,0.65266,0.707,0.5,0.1309,0.4,21,40.2,46.202,48.89,0.62,1,-1
67,4.9785,0.27655,0.00020397,0.00014494,421.69,8,36,40,27.18,24.117,0.24992,0.707,0.5,0.1309,0.4,21,40.2,47.457,48.714,0.62,1,-1
68,3.9101,0.19248,0.00012899,0.00020573,315.61,8,36,40,31.824,29.79,0.20766,0.707,0.5,0.1309,0.4,21,40.2,43.911,45.734,0.62,1,-1
69,4.9129,0.30098,0.00036074,0.0002306,275.52,8,36,40,30.14,28.387,0.37905,0.707,0.5,0.1309,0.4,21,40.2,49.75,52.527,0.62,1,-1
70,3.3988,0.2636,0.00023933,0.00020423,319.72,8,36,40,32.265,27.621,0.16233,0.707,0.5,0.1309,0.4,21,40.2,47.004,49.356,0.62,1,-1
71,4.4684,0.22005,0.00014373,0.00026705,240.49,8,36,40,30.97,28.216,0.41293,0.707,0.5,0.1309,0.4,21,40.2,42.804,45.786,0.62,1,-1
72,1.9139,0.15075,0.00017843,0.00065519,104.96,8,36,40,36.366,35.522,0.4058,0.707,0.5,0.1309,0.4,21,40.2,45.02,47.358,0.62,1,-1
73,1.3364,0.24242,0.00035557,0.00087014,80.363,8,36,40,37.714,33.823,0.21326,0.707,0.5,0.1309,0.4,21,40.2,49.537,52.375,0.62,1,-1
74,2.2495,0.18407,0.00015173,0.00062233,108.56,8,36,40,34.952,32.044,0.54519,0.707,0.5,0.1309,0.4,21,40.2,43.991,46.365,0.62,1,-1
75,2.837,0.23185,0.00023375,0.00048224,138.28,8,36,40,33.919,30.772,0.5148,0.707,0.5,0.1309,0.4,21,40.2,48.367,49.648,0.62,1,-1
76,3.7111,0.20388,7.9033e-05,0.00028057,229.18,8,36,40,31.069,26.83,0.43145,0.707,0.5,0.1309,0.4,21,40.2,40.969,43.302,0.62,1,-1
77,5.3575,0.33735,0.00035154,0.00020727,289.27,8,36,40,25.734,24.202,0.45541,0.707,0.5,0.1309,0.4,21,40.2,49.606,52.321,0.62,1,-1
78,1.4746,0.13587,8.3748e-05,0.00076852,90.61,8,36,40,37.376,33.401,0.2566,0.707,0.5,0.1309,0.4,21,40.2,41.337,43.573,0.62,1,-1
79,4.2389,0.27153,0.00027646,0.00030247,213.21,8,36,40,31.293,28.545,0.45508,0.707,0.5,0.1309,0.4,21,40.2,47.54,50.293,0.62,1,-1
80,3.2391,0.24044,0.00015432,0.00041403,154.66,8,36,40,30.743,26.876,0.58587,0.707,0.5,0.1309,0.4,21,40.2,46.201,47.138,0.62,1,-1
81,5.0164,0.26414,0.00016642,0.00023599,262.34,8,36,40,28.155,24.519,0.45565,0.707,0.5,0.1309,0.4,21,40.2,46.094,47.401,0.62,1,-1
82,1.451,0.19453,0.00019073,0.00097176,70.002,8,36,40,35.499,32.58,0.65702,0.707,0.5,0.1309,0.4,21,40.2,47.326,48.371,0.62,1,-1
83,2.3602,0.26069,0.00018789,0.00057173,108.51,8,36,40,28.311,26.559,0.68479,0.707,0.5,0.1309,0.4,21,40.2,44.637,47.473,0.62,1,-1
84,2.1161,0.23345,0.00012769,0.00062506,99.568,8,36,40,28.554,26.553,0.69816,0.707,0.5,0.1309,0.4,21,40.2,44.972,46.047,0.62,1,-1
85,3.5405,0.20773,0.0002341,0.00028841,230.76,8,36,40,33.762,32.539,0.25366,0.707,0.5,0.1309,0.4,21,40.2,47.854,49.498,0.62,1,-1
86,2.8869,0.20192,8.1787e-05,0.00042985,147.75,8,36,40,30.112,27.395,0.60884,0.707,0.5,0.1309,0.4,21,40.2,41.303,43.5,0.62,1,-1
87,2.5633,0.25234,0.00023882,0.00054348,121.39,8,36,40,33.072,29.271,0.59937,0.707,0.5,0.1309,0.4,21,40.2,46.806,49.287,0.62,1,-1
88,2.8249,0.26645,0.00017723,0.00046363,131.16,8,36,40,26.798,25.374,0.65354,0.707,0.5,0.1309,0.4,21,40.2,44.734,47.241,0.62,1,-1
89,2.3757,0.18664,0.00015359,0.00054734,124.73,8,36,40,35.784,31.806,0.39639,0.707,0.5,0.1309,0.4,21,40.2,45.953,47.038,0.62,1,-1
90,2.9932,0.22323,0.00024712,0.00035843,182.52,8,36,40,32.411,31.811,0.47599,0.707,0.5,0.1309,0.4,21,40.2,47.694,49.728,0.62,1,-1
91,3.4834,0.26191,0.00018533,0.00037805,162.99,8,36,40,27.793,26.109,0.60646,0.707,0.5,0.1309,0.4,21,40.2,44.437,47.351,0.62,1,-1
92,5.0607,0.26536,0.00014278,0.00014763,413.69,8,36,40,27.122,22.464,0.26291,0.707,0.5,0.1309,0.4,21,40.2,45.366,46.572,0.62,1,-1
93,3.3446,0.25082,9.3787e-05,0.00037131,161.54,8,36,40,25.762,22.665,0.61484,0.707,0.5,0.1309,0.4,21,40.2,43.878,44.733,0.62,1,-1
94,3.0015,0.25828,0.00031502,0.00038602,175.11,8,36,40,34.994,31.104,0.29526,0.707,0.5,0.1309,0.4,21,40.2,49.475,51.607,0.62,1,-1
95,5.3288,0.3332,0.0003143,0.00021369,288.55,8,36,40,27.847,23.277,0.42304,0.707,0.5,0.1309,0.4,21,40.2,49.383,51.567,0.62,1,-1
96,3.5938,0.19849,8.357e-05,0.00029657,219.48,8,36,40,32.015,27.635,0.4101,0.707,0.5,0.1309,0.4,21,40.2,41.033,43.467,0.62,1,-1
97,2.8052,0.26256,0.00026397,0.00048951,131.6,8,36,40,31.209,29.123,0.62224,0.707,0.5,0.1309,0.4,21,40.2,48.429,50.297,0.62,1,-1
98,4.8718,0.25464,0.00017135,0.00022147,287.69,8,36,40,30.358,25.786,0.34803,0.707,0.5,0.1309,0.4,21,40.2,44.933,47.156,0.62,1,-1
99,5.3735,0.23013,0.00011896,0.00016645,365.19,8,36,40,26.765,25.289,0.3391,0.707,0.5,0.1309,0.4,21,40.2,45.311,45.928,0.62,1,-1
100,0.87859,0.21026,0.00029359,0.0016808,41.677,8,36,40,37.858,34.646,0.56235,0.707,0.5,0.1309,0.4,21,40.2,48.075,50.791,0.62,1,-1
101,2.3935,0.23122,0.00013216,0.00056447,114.62,8,36,40,31.547,26.965,0.65116,0.707,0.5,0.1309,0.4,21,40.2,45.208,46.244,0.62,1,-1
102,2.4882,0.12772,4.7599e-05,0.00030136,223.31,8,36,40,34.642,32.143,0.16866,0.707,0.5,0.1309,0.4,21,40.2,41.654,42.503,0.62,1,-1
103,1.4284,0.17952,0.00016928,0.00097165,71.442,8,36,40,37.122,33.061,0.47426,0.707,0.5,0.1309,0.4,21,40.2,46.406,47.571,0.62,1,-1
104,1.3657,0.18565,0.00022678,0.0010353,65.991,8,36,40,35.845,34.468,0.65294,0.707,0.5,0.1309,0.4,21,40.2,47.004,49.082,0.62,1,-1
105,5.0006,0.27715,0.00028118,0.00018999,332.37,8,36,40,29.667,27.674,0.29739,0.707,0.5,0.1309,0.4,21,40.2,48.465,50.656,0.62,1,-1
106,1.6163,0.21365,0.00027991,0.00087309,78.084,8,36,40,35.673,33.835,0.61243,0.707,0.5,0.1309,0.4,21,40.2,49.902,51.058,0.62,1,-1
107,1.3292,0.14644,7.8799e-05,0.00095158,72.98,8,36,40,37.157,32.328,0.45612,0.707,0.5,0.1309,0.4,21,40.2,43.601,44.193,0.62,1,-1
108,5.3976,0.27156,0.00014722,0.00015551,390.68,8,36,40,26.729,22.08,0.30549,0.707,0.5,0.1309,0.4,21,40.2,44.937,46.547,0.62,1,-1
109,1.2225,0.18178,0.00026683,0.00087141,80.317,8,36,40,37.785,35.846,0.17749,0.707,0.5,0.1309,0.4,21,40.2,50.178,50.885,0.62,1,-1
110,3.3836,0.30716,0.00026861,0.00039473,155.84,8,36,40,27.666,24.781,0.61742,0.707,0.5,0.1309,0.4,21,40.2,49.635,50.754,0.62,1,-1
111,3.5538,0.20009,0.000177,0.00027893,238.22,8,36,40,33.635,31.295,0.24488,0.707,0.5,0.1309,0.4,21,40.2,44.477,47.157,0.62,1,-1
112,1.0362,0.16714,0.00016925,0.0013814,50.081,8,36,40,36.85,34.088,0.6538,0.707,0.5,0.1309,0.4,21,40.2,45.504,47.283,0.62,1,-1
113,3.326,0.28918,0.00028691,0.00040928,159.14,8,36,40,32.07,27.404,0.54282,0.707,0.5,0.1309,0.4,21,40.2,49.001,50.927,0.62,1,-1
114,3.7646,0.25239,9.5212e-05,0.00024776,241.42,8,36,40,25.555,22.325,0.51654,0.707,0.5,0.1309,0.4,21,40.2,40.838,43.769,0.62,1,-1
115,5.083,0.24437,9.2963e-05,0.0001477,410.6,8,36,40,26.59,22.177,0.2823,0.707,0.5,0.1309,0.4,21,40.2,42.942,44.39,0.62,1,-1
116,2.9488,0.24452,0.00025597,0.00046216,144.23,8,36,40,33.887,30.425,0.49912,0.707,0.5,0.1309,0.4,21,40.2,48.746,50.228,0.62,1,-1
117,5.3222,0.22958,0.00013158,0.00017962,342.72,8,36,40,27.722,26.09,0.3469,0.707,0.5,0.1309,0.4,21,40.2,45.844,46.441,0.62,1,-1
118,4.5393,0.26475,0.00021644,0.00024642,262.21,8,36,40,31.443,26.705,0.34696,0.707,0.5,0.1309,0.4,21,40.2,48.692,49.379,0.62,1,-1
119,1.6964,0.12337,0.00010123,0.00077241,89.136,8,36,40,36.462,34.929,0.47689,0.707,0.5,0.1309,0.4,21,40.2,44.502,45.162,0.62,1,-1
120,5.1987,0.2486,0.00016765,0.00021763,282.91,8,36,40,27.734,26.044,0.43358,0.707,0.5,0.1309,0.4,21,40.2,46.947,47.707,0.62,1,-1
121,3.4829,0.32298,0.00025807,0.00037792,158.55,8,36,40,25.687,22.63,0.61859,0.707,0.5,0.1309,0.4,21,40.2,47.284,49.838,0.62,1,-1
122,2.2236,0.10563,4.6263e-05,0.00049832,135.93,8,36,40,35.159,34.051,0.42486,0.707,0.5,0.1309,0.4,21,40.2,41.009,42.225,0.62,1,-1
123,3.6729,0.1822,6.0091e-05,0.0002817,232.97,8,36,40,32.662,27.946,0.34039,0.707,0.5,0.1309,0.4,21,40.2,41.273,42.787,0.62,1,-1
124,3.2408,0.16263,7.922e-05,0.00024121,273.99,8,36,40,33.211,30.46,0.18806,0.707,0.5,0.1309,0.4,21,40.2,42.273,43.745,0.62,1,-1
125,2.7528,0.18451,9.3685e-05,0.00020116,322.32,8,36,40,31.714,29.076,0.20108,0.707,0.5,0.1309,0.4,21,40.2,40.895,43.74,0.62,1,-1
126,1.7481,0.21374,0.00026144,0.00072301,92.413,8,36,40,34.072,33.257,0.64419,0.707,0.5,0.1309,0.4,21,40.2,48.563,50.286,0.62,1,-1
127,2.2602,0.25916,0.00021898,0.00061044,105.01,8,36,40,30.825,27.9,0.67918,0.707,0.5,0.1309,0.4,21,40.2,47.145,48.953,0.62,1,-1
128,2.0655,0.17832,5.0372e-05,0.00058114,109.42,8,36,40,30.201,28.154,0.67616,0.707,0.5,0.1309,0.4,21,40.2,41.138,42.412,0.62,1,-1
129,1.4535,0.082054,4.6038e-05,0.00074845,92.195,8,36,40,36.641,35.894,0.43054,0.707,0.5,0.1309,0.4,21,40.2,41.521,42.402,0.62,1,-1
130,2.9055,0.16897,0.00018148,0.00037728,179.11,8,36,40,34.968,34.066,0.2836,0.707,0.5,0.1309,0.4,21,40.2,45.37,47.539,0.62,1,-1
131,1.1076,0.13885,0.00019039,0.0011354,61.778,8,36,40,37.966,36.776,0.30023,0.707,0.5,0.1309,0.4,21,40.2,47.52,48.425,0.62,1,-1
132,4.3608,0.31036,0.00026576,0.00014254,433.87,8,36,40,28.072,23.141,0.20007,0.707,0.5,0.1309,0.4,21,40.2,48.424,50.332,0.62,1,-1
133,3.3683,0.15772,7.3932e-05,0.00025693,254.65,8,36,40,32.42,30.724,0.30454,0.707,0.5,0.1309,0.4,21,40.2,40.933,43.126,0.62,1,-1
134,1.7868,0.23263,0.00026509,0.00079195,86.846,8,36,40,36.378,31.893,0.50109,0.707,0.5,0.1309,0.4,21,40.2,48.851,50.446,0.62,1,-1
135,4.3446,0.26827,0.00017474,0.0001301,467.81,8,36,40,26.86,23.415,0.19654,0.707,0.5,0.1309,0.4,21,40.2,47.325,47.999,0.62,1,-1
136,3.3323,0.32844,0.00032162,0.00040629,154.69,8,36,40,29.305,24.703,0.6068,0.707,0.5,0.1309,0.4,21,40.2,49.85,51.839,0.62,1,-1
137,1.6157,0.1577,0.0001036,0.00082737,83.465,8,36,40,36.703,32.466,0.47198,0.707,0.5,0.1309,0.4,21,40.2,41.97,44.386,0.62,1,-1
138,3.1452,0.2567,0.00026415,0.00042339,157.48,8,36,40,33.905,29.589,0.45874,0.707,0.5,0.1309,0.4,21,40.2,49.664,50.674,0.62,1,-1
139,2.1151,0.29376,0.00027089,0.00065465,98.66,8,36,40,31.413,26.531,0.68574,0.707,0.5,0.1309,0.4,21,40.2,49.658,50.806,0.62,1,-1
140,4.8801,0.2764,0.00027292,0.00016701,374.44,8,36,40,28.921,27.307,0.25813,0.707,0.5,0.1309,0.4,21,40.2,47.319,50.157,0.62,1,-1
141,4.7281,0.26947,0.00029098,0.00024651,259.25,8,36,40,30.594,29.044,0.39164,0.707,0.5,0.1309,0.4,21,40.2,48.011,50.721,0.62,1,-1
142,3.9171,0.19729,6.5612e-05,0.00014135,432.69,8,36,40,27.229,25.75,0.23288,0.707,0.5,0.1309,0.4,21,40.2,41.412,43.017,0.62,1,-1
143,4.3231,0.30134,0.00028672,0.00030133,208.95,8,36,40,29.443,25.921,0.51467,0.707,0.5,0.1309,0.4,21,40.2,49.98,51.214,0.62,1,-1
144,0.88903,0.083252,6.0597e-05,0.0013915,50.047,8,36,40,37.381,36.447,0.58485,0.707,0.5,0.1309,0.4,21,40.2,42.619,43.278,0.62,1,-1
145,4.5993,0.28199,0.00029766,0.00020002,320.36,8,36,40,30.796,27.905,0.26437,0.707,0.5,0.1309,0.4,21,40.2,48.694,51.048,0.62,1,-1
146,4.1456,0.23817,0.0001701,0.00022256,292.35,8,36,40,31.988,27.419,0.24768,0.707,0.5,0.1309,0.4,21,40.2,44.62,47.029,0.62,1,-1
147,4.3344,0.20239,0.00014254,0.00019391,326.89,8,36,40,29.959,29.356,0.29426,0.707,0.5,0.1309,0.4,21,40.2,44.044,46.14,0.62,1,-1
148,4.2515,0.29598,0.00021318,0.00029516,201.35,8,36,40,25.072,23.371,0.56744,0.707,0.5,0.1309,0.4,21,40.2,47.018,48.784,0.62,1,-1
149,2.3225,0.16516,0.00011975,0.00056436,121.1,8,36,40,35.87,32.338,0.40109,0.707,0.5,0.1309,0.4,21,40.2,43.767,45.434,0.62,1,-1
150,3.9555,0.17783,0.00013889,0.00023291,280.74,8,36,40,32.374,31.521,0.24574,0.707,0.5,0.1309,0.4,21,40.2,44.833,46.297,0.62,1,-1
151,5.0264,0.28576,0.00028823,0.00023123,272.37,8,36,40,29.465,27.281,0.40743,0.707,0.5,0.1309,0.4,21,40.2,49.452,51.085,0.62,1,-1
152,2.4251,0.22298,0.00023199,0.00056949,117.15,8,36,40,33.957,31.49,0.57534,0.707,0.5,0.1309,0.4,21,40.2,49.434,49.945,0.62,1,-1
153,3.2054,0.22424,0.00018494,0.00026169,254.2,8,36,40,33.725,29.482,0.18839,0.707,0.5,0.1309,0.4,21,40.2,44.637,47.401,0.62,1,-1
154,1.6319,0.15485,0.00013242,0.0007937,87.459,8,36,40,37.121,33.673,0.35921,0.707,0.5,0.1309,0.4,21,40.2,45.19,46.245,0.62,1,-1
155,2.1789,0.17378,0.00012319,0.00063022,106.54,8,36,40,34.46,31.826,0.5827,0.707,0.5,0.1309,0.4,21,40.2,42.935,45.261,0.62,1,-1
156,3.6263,0.19361,0.00010292,0.00032415,203.7,8,36,40,33.137,28.934,0.38232,0.707,0.5,0.1309,0.4,21,40.2,44.652,45.261,0.62,1,-1
157,2.6792,0.17229,6.4069e-05,0.00048389,137.48,8,36,40,33.727,29.325,0.52786,0.707,0.5,0.1309,0.4,21,40.2,42.004,43.172,0.62,1,-1
158,3.6895,0.27835,0.00016555,0.00035755,170.18,8,36,40,26.843,23.306,0.60116,0.707,0.5,0.1309,0.4,21,40.2,45.837,47.297,0.62,1,-1
159,1.2562,0.097028,9.1476e-05,0.00097323,71.586,8,36,40,37.416,36.544,0.40407,0.707,0.5,0.1309,0.4,21,40.2,43.994,44.706,0.62,1,-1
160,4.3877,0.22641,0.00011208,0.00028191,225.45,8,36,40,30.165,26.17,0.46865,0.707,0.5,0.1309,0.4,21,40.2,42.587,44.834,0.62,1,-1
161,0.98759,0.080856,5.3301e-05,0.0012724,55.075,8,36,40,37.886,36.351,0.4121,0.707,0.5,0.1309,0.4,21,40.2,41.431,42.615,0.62,1,-1
162,1.4072,0.20381,0.00023395,0.00091106,76.621,8,36,40,37.573,33.321,0.30961,0.707,0.5,0.1309,0.4,21,40.2,46.412,49.064,0.62,1,-1
