1,2.8098,0.17341,0.00013723,0.00075671,315.72,8,36,38.112,33.53,29.3,0.19226,0.707,0.5,0.1309,0.2,21,38.312,40.919,43.42,0.7,2,-1,50
2,3.092,0.15921,8.5547e-05,0.00049756,315.51,8,36,40.2,33.795,29.3,0.16826,0.707,0.5,0.1309,0.2,21,40.4,42.544,43.42,0.7,2,-1,50
3,2.7041,0.16534,0.00011937,0.00060985,315.66,8,36,38.76,33.448,29.3,0.15625,0.707,0.5,0.1309,0.2,21,38.96,42.5,43.42,0.7,2,-1,50
5,3.2365,0.18369,9.9869e-05,0.001303,315.34,8,36,39.571,35.556,29.3,0.45764,0.707,0.5,0.1309,0.2,21,39.771,42.874,43.42,0.7,2,-1,50
6,2.8919,0.18391,8.6001e-05,0.0012792,315.77,8,36,40.138,36.814,29.3,0.33019,0.707,0.5,0.1309,0.2,21,40.338,42.954,43.42,0.7,2,-1,50
7,3.9986,0.16927,8.8698e-05,0.00062289,315.11,8,36,40.185,32.238,29.3,0.43312,0.707,0.5,0.1309,0.2,21,40.385,41.43,43.42,0.7,2,-1,50
8,2.6799,0.15862,0.00014847,0.00046226,315.38,8,36,37.774,30.588,29.3,0.17287,0.707,0.5,0.1309,0.2,21,37.974,38.957,43.42,0.7,2,-1,50
9,3.8958,0.16762,0.00013109,0.00064903,315.31,8,36,38.276,32.146,29.3,0.30136,0.707,0.5,0.1309,0.2,21,38.476,42.028,43.42,0.7,2,-1,50
10,2.5387,0.16773,0.00016316,0.00058085,315.5,8,36,37.1,31.235,29.3,0.17959,0.707,0.5,0.1309,0.2,21,37.3,38.325,43.42,0.7,2,-1,50
11,2.8816,0.18543,8.0934e-05,0.0014169,315.47,8,36,40.322,36.78,29.3,0.43566,0.707,0.5,0.1309,0.2,21,40.522,43.146,43.42,0.7,2,-1,50
12,3.715,0.16946,0.00014693,0.00062658,315.25,8,36,37.791,31.179,29.3,0.32119,0.707,0.5,0.1309,0.2,21,37.991,39.538,43.42,0.7,2,-1,50
14,2.953,0.1764,0.00014481,0.00076573,315.37,8,36,37.96,32.606,29.3,0.31505,0.707,0.5,0.1309,0.2,21,38.16,38.858,43.42,0.7,2,-1,50
15,2.6329,0.17961,0.00015262,0.00085791,315.34,8,36,37.629,32.524,29.3,0.35088,0.707,0.5,0.1309,0.2,21,37.829,38.335,43.42,0.7,2,-1,50
16,3.1304,0.17724,9.5958e-05,0.00080521,315.28,8,36,39.948,34.381,29.3,0.38686,0.707,0.5,0.1309,0.2,21,40.148,40.81,43.42,0.7,2,-1,50
17,2.532,0.16411,0.0001469,0.00060323,315.61,8,36,37.489,32.049,29.3,0.15232,0.707,0.5,0.1309,0.2,21,37.689,42.214,43.42,0.7,2,-1,50
19,3.3105,0.17673,9.6668e-05,0.00090415,315.56,8,36,39.698,35.313,29.3,0.30256,0.707,0.5,0.1309,0.2,21,39.898,42.94,43.42,0.7,2,-1,50
24,1.685,0.15997,0.00015606,0.00047118,315.22,8,36,37.452,29.405,29.3,0.25926,0.707,0.5,0.1309,0.2,21,37.652,38.408,43.42,0.7,2,-1,50
25,3.3503,0.16376,0.00015633,0.00055277,315.2,8,36,37.254,29.8,29.3,0.31028,0.707,0.5,0.1309,0.2,21,37.454,40.193,43.42,0.7,2,-1,50
