1,3.1974,0.17659,0.00013942,0.00085143,315.56,8,36,38.026,33.489,29.3,0.26977,0.707,0.5,0.1309,0.2,21,38.226,40.752,43.42,0.49874,2,-1,50
2,2.9192,0.17964,0.00014105,0.00091948,315.66,8,36,38.046,33.87,29.3,0.2603,0.707,0.5,0.1309,0.2,21,38.246,39.818,43.42,0.88228,2,-1,50
3,2.8525,0.18515,0.00012907,0.0013781,315.62,8,36,38.426,35.066,29.3,0.36964,0.707,0.5,0.1309,0.2,21,38.626,41.541,43.42,0.38482,2,-1,50
4,2.1009,0.19262,0.00015344,0.0019398,315.26,8,36,37.571,34.162,29.3,0.5438,0.707,0.5,0.1309,0.2,21,37.771,38.527,43.42,0.73995,2,-1,50
5,2.6461,0.18536,0.00016243,0.001164,315.37,8,36,37.136,32.962,29.3,0.39939,0.707,0.5,0.1309,0.2,21,37.336,38.333,43.42,0.60307,2,-1,50
6,4.6695,0.16485,8.2425e-05,0.00059008,315.07,8,36,40.242,31.222,29.3,0.45944,0.707,0.5,0.1309,0.2,21,40.442,43.332,43.42,0.48345,2,-1,50
7,3.6243,0.16279,0.00010126,0.00055554,315.37,8,36,39.542,33.072,29.3,0.24859,0.707,0.5,0.1309,0.2,21,39.742,42.604,43.42,0.89985,2,-1,50
8,3.7816,0.16373,9.353e-05,0.00053165,315.1,8,36,40.007,31.107,29.3,0.40459,0.707,0.5,0.1309,0.2,21,40.207,41.238,43.42,0.48967,2,-1,50
9,2.6671,0.18474,0.00010973,0.0012297,316.03,8,36,39.325,36.148,29.3,0.25739,0.707,0.5,0.1309,0.2,21,39.525,41.231,43.42,0.51466,2,-1,50
10,3.7639,0.17391,0.00016075,0.00079686,315.2,8,36,36.961,30.936,29.3,0.39659,0.707,0.5,0.1309,0.2,21,37.161,40.766,43.42,0.39678,2,-1,50
11,2.9462,0.18404,9.6141e-05,0.0013044,315.54,8,36,39.74,36.162,29.3,0.39109,0.707,0.5,0.1309,0.2,21,39.94,42.765,43.42,0.35503,2,-1,50
12,3.1823,0.1809,0.00010847,0.00099119,315.18,8,36,39.382,33.933,29.3,0.47614,0.707,0.5,0.1309,0.2,21,39.582,41.199,43.42,0.45464,2,-1,50
13,3.3883,0.17786,0.00016886,0.00087405,315.18,8,36,36.699,30.864,29.3,0.4254,0.707,0.5,0.1309,0.2,21,36.899,39.32,43.42,0.40118,2,-1,50
16,2.7113,0.17797,0.00016286,0.00085831,315.07,8,36,37.024,29.719,29.3,0.51194,0.707,0.5,0.1309,0.2,21,37.224,39.225,43.42,0.68974,2,-1,50
17,3.5455,0.1702,0.00014516,0.00065575,315.28,8,36,37.822,31.58,29.3,0.31444,0.707,0.5,0.1309,0.2,21,38.022,40.07,43.42,0.42512,2,-1,50
18,3.7132,0.17518,0.00011028,0.00077908,315.16,8,36,39.304,32.845,29.3,0.44009,0.707,0.5,0.1309,0.2,21,39.504,41.204,43.42,0.91629,2,-1,50
19,2.6303,0.18891,0.00014539,0.001631,315.32,8,36,37.817,34.231,29.3,0.4934,0.707,0.5,0.1309,0.2,21,38.017,40.017,43.42,0.46691,2,-1,50
22,3.6285,0.17613,0.00016431,0.00079715,315.15,8,36,36.958,30.526,29.3,0.42869,0.707,0.5,0.1309,0.2,21,37.158,39.139,43.42,0.79154,2,-1,50
23,2.6162,0.18751,9.1976e-05,0.0014353,315.48,8,36,40.036,36.538,29.3,0.43295,0.707,0.5,0.1309,0.2,21,40.236,41.586,43.42,0.50893,2,-1,50
25,2.7564,0.18375,0.00016272,0.0013125,315.84,8,36,36.855,33.633,29.3,0.29032,0.707,0.5,0.1309,0.2,21,37.055,40.797,43.42,0.68686,2,-1,50
26,4.0411,0.17205,0.00012669,0.00072267,315.21,8,36,38.553,32.239,29.3,0.38394,0.707,0.5,0.1309,0.2,21,38.753,41.387,43.42,0.52297,2,-1,50
28,2.6302,0.19081,0.00011664,0.0022175,315.23,8,36,38.942,35.682,29.3,0.58644,0.707,0.5,0.1309,0.2,21,39.142,41.976,43.42,0.4573,2,-1,50
30,2.6341,0.16368,0.00015328,0.00053109,315.49,8,36,37.511,31.306,29.3,0.16109,0.707,0.5,0.1309,0.2,21,37.711,39.215,43.42,0.81205,2,-1,50
31,3.0654,0.16249,0.00011636,0.00055321,315.07,8,36,38.905,29.46,29.3,0.43712,0.707,0.5,0.1309,0.2,21,39.105,42.417,43.42,0.79795,2,-1,50
32,3.3348,0.17016,0.00016016,0.00069746,315.47,8,36,36.987,31.644,29.3,0.24071,0.707,0.5,0.1309,0.2,21,37.187,40.808,43.42,0.65639,2,-1,50
34,3.7955,0.17862,8.0371e-05,0.00091605,315.11,8,36,40.417,34.007,29.3,0.51685,0.707,0.5,0.1309,0.2,21,40.617,42.457,43.42,0.69756,2,-1,50
35,2.0365,0.18144,0.00016797,0.00093216,315.64,8,36,36.904,32.738,29.3,0.25529,0.707,0.5,0.1309,0.2,21,37.104,37.766,43.42,0.44693,2,-1,50
37,1.8567,0.18989,0.00013935,0.0015715,315.49,8,36,38.186,34.891,29.3,0.43038,0.707,0.5,0.1309,0.2,21,38.386,39.22,43.42,0.39351,2,-1,50
38,3.1396,0.17677,0.0001237,0.00093503,315.56,8,36,38.556,34.255,29.3,0.29934,0.707,0.5,0.1309,0.2,21,38.756,42.562,43.42,0.86426,2,-1,50
39,3.8171,0.17936,0.00011415,0.00099555,315.14,8,36,39.038,33.273,29.3,0.4998,0.707,0.5,0.1309,0.2,21,39.238,42.104,43.42,0.51218,2,-1,50
40,3.9942,0.17743,0.00011677,0.00092564,315.04,8,36,38.899,31.318,29.3,0.5646,0.707,0.5,0.1309,0.2,21,39.099,42.31,43.42,0.78248,2,-1,50
41,3.652,0.17349,0.00015972,0.00079377,315.29,8,36,36.987,31.419,29.3,0.35097,0.707,0.5,0.1309,0.2,21,37.187,40.998,43.42,0.69159,2,-1,50
42,4.2614,0.16759,0.00011542,0.00065058,315.2,8,36,38.925,32.145,29.3,0.3681,0.707,0.5,0.1309,0.2,21,39.125,42.606,43.42,0.72694,2,-1,50
44,2.7256,0.188,0.00015503,0.0016868,315.19,8,36,37.277,33.301,29.3,0.55139,0.707,0.5,0.1309,0.2,21,37.477,40.572,43.42,0.8677,2,-1,50
45,4.2115,0.15243,0.00011009,0.00043522,315.21,8,36,39.167,30.639,29.3,0.26316,0.707,0.5,0.1309,0.2,21,39.367,42.544,43.42,0.8041,2,-1,50
46,4.5294,0.16902,0.00012066,0.00071123,315.12,8,36,38.608,31.336,29.3,0.44376,0.707,0.5,0.1309,0.2,21,38.808,43.277,43.42,0.51214,2,-1,50
47,2.0848,0.16172,0.00011857,0.00049847,315.48,8,36,39.065,32.593,29.3,0.16484,0.707,0.5,0.1309,0.2,21,39.265,39.947,43.42,0.44956,2,-1,50
52,3.6752,0.18048,0.0001534,0.001118,315.08,8,36,37.243,31.223,29.3,0.5485,0.707,0.5,0.1309,0.2,21,37.443,41.564,43.42,0.3834,2,-1,50
53,2.3347,0.18653,0.00014005,0.0013748,315.59,8,36,38.053,34.646,29.3,0.37433,0.707,0.5,0.1309,0.2,21,38.253,40.213,43.42,0.31306,2,-1,50
54,3.7184,0.1638,0.00012273,0.00060641,315.36,8,36,38.509,32.346,29.3,0.26333,0.707,0.5,0.1309,0.2,21,38.709,43.306,43.42,0.42105,2,-1,50
55,2.524,0.19133,0.00013373,0.0020172,315.24,8,36,38.328,34.925,29.3,0.56406,0.707,0.5,0.1309,0.2,21,38.528,40.437,43.42,0.55989,2,-1,50
56,2.9719,0.18845,0.00010477,0.0018595,315.18,8,36,39.377,35.58,29.3,0.58423,0.707,0.5,0.1309,0.2,21,39.577,42.728,43.42,0.622,2,-1,50
57,2.8356,0.18547,0.0001489,0.0015194,315.25,8,36,37.468,33.541,29.3,0.50305,0.707,0.5,0.1309,0.2,21,37.668,41.579,43.42,0.89573,2,-1,50
58,3.3364,0.17488,0.00011232,0.00078913,315.22,8,36,39.18,33.259,29.3,0.40277,0.707,0.5,0.1309,0.2,21,39.38,41.54,43.42,0.32968,2,-1,50
59,2.8742,0.18636,9.1343e-05,0.0015366,315.38,8,36,39.917,36.377,29.3,0.47395,0.707,0.5,0.1309,0.2,21,40.117,42.971,43.42,0.7546,2,-1,50
60,2.661,0.19016,0.00012395,0.0017579,315.14,8,36,38.765,34.591,29.3,0.59513,0.707,0.5,0.1309,0.2,21,38.965,40.557,43.42,0.68509,2,-1,50
61,2.4903,0.18589,0.00015007,0.0011721,315.23,8,36,37.737,33.092,29.3,0.46615,0.707,0.5,0.1309,0.2,21,37.937,38.526,43.42,0.73226,2,-1,50
62,3.9075,0.17832,0.00011431,0.0010187,315.06,8,36,38.917,32.153,29.3,0.56434,0.707,0.5,0.1309,0.2,21,39.117,43.092,43.42,0.348,2,-1,50
64,3.5186,0.16997,7.6772e-05,0.00068326,315.07,8,36,40.479,32.292,29.3,0.48767,0.707,0.5,0.1309,0.2,21,40.679,43.229,43.42,0.93097,2,-1,50
65,4.2421,0.17599,0.0001163,0.00093721,315.05,8,36,38.789,31.474,29.3,0.55789,0.707,0.5,0.1309,0.2,21,38.989,43.412,43.42,0.50068,2,-1,50
66,3.5068,0.17887,9.9296e-05,0.00087853,315.08,8,36,39.781,32.895,29.3,0.52177,0.707,0.5,0.1309,0.2,21,39.981,41.104,43.42,0.72002,2,-1,50
67,2.3861,0.19134,0.0001697,0.0022181,315.3,8,36,36.61,33.545,29.3,0.54384,0.707,0.5,0.1309,0.2,21,36.81,39.722,43.42,0.79985,2,-1,50
68,4.0753,0.17282,0.00012338,0.00082292,315.19,8,36,38.49,32.469,29.3,0.42673,0.707,0.5,0.1309,0.2,21,38.69,43.221,43.42,0.67575,2,-1,50
70,3.3112,0.17933,0.00013578,0.00090883,315.05,8,36,38.262,30.757,29.3,0.55096,0.707,0.5,0.1309,0.2,21,38.462,40.156,43.42,0.44186,2,-1,50
71,2.8883,0.18785,0.00014711,0.0015698,315.3,8,36,37.698,33.987,29.3,0.49206,0.707,0.5,0.1309,0.2,21,37.898,40.345,43.42,0.57347,2,-1,50
72,3.5433,0.17822,0.00011542,0.00089971,315.23,8,36,39.064,33.636,29.3,0.42483,0.707,0.5,0.1309,0.2,21,39.264,41.344,43.42,0.47235,2,-1,50
74,3.1764,0.18389,0.00013973,0.001313,315.41,8,36,37.924,34.109,29.3,0.41905,0.707,0.5,0.1309,0.2,21,38.124,41.526,43.42,0.54687,2,-1,50
75,3.2614,0.16404,0.00011775,0.00053863,315.4,8,36,39.047,32.564,29.3,0.22326,0.707,0.5,0.1309,0.2,21,39.247,40.503,43.42,0.89804,2,-1,50
76,3.6389,0.17381,0.00013164,0.00085802,315.09,8,36,38.128,31.207,29.3,0.50176,0.707,0.5,0.1309,0.2,21,38.328,43.022,43.42,0.91757,2,-1,50
78,3.9735,0.16982,9.8491e-05,0.00063158,315.07,8,36,39.815,31.265,29.3,0.46535,0.707,0.5,0.1309,0.2,21,40.015,41.102,43.42,0.92323,2,-1,50
79,3.8915,0.16072,0.00014292,0.00051848,315.27,8,36,37.828,30.564,29.3,0.26109,0.707,0.5,0.1309,0.2,21,38.028,41.019,43.42,0.64947,2,-1,50
80,3.0788,0.17202,0.0001548,0.00071293,315.41,8,36,37.333,31.899,29.3,0.27194,0.707,0.5,0.1309,0.2,21,37.533,40.181,43.42,0.32141,2,-1,50
83,2.4445,0.18719,9.7431e-05,0.0017207,315.21,8,36,39.639,35.825,29.3,0.55788,0.707,0.5,0.1309,0.2,21,39.839,43.183,43.42,0.93151,2,-1,50
84,2.8544,0.18411,0.00015958,0.0011821,315.59,8,36,37.164,33.448,29.3,0.33267,0.707,0.5,0.1309,0.2,21,37.364,39.501,43.42,0.48565,2,-1,50
85,3.1978,0.17776,0.00011424,0.00099194,315.68,8,36,38.928,34.967,29.3,0.28151,0.707,0.5,0.1309,0.2,21,39.128,43.024,43.42,0.53468,2,-1,50
86,3.5411,0.17255,0.00015521,0.00068343,315.15,8,36,37.436,30.391,29.3,0.39944,0.707,0.5,0.1309,0.2,21,37.636,39.007,43.42,0.56836,2,-1,50
88,3.8131,0.15844,0.00013452,0.00049307,315.28,8,36,38.182,30.781,29.3,0.24403,0.707,0.5,0.1309,0.2,21,38.382,41.447,43.42,0.80576,2,-1,50
89,4.0435,0.16341,0.00014425,0.00059613,315.18,8,36,37.573,30.234,29.3,0.3486,0.707,0.5,0.1309,0.2,21,37.773,42.588,43.42,0.78108,2,-1,50
90,2.5343,0.18295,0.00010485,0.0011201,315.54,8,36,39.505,35.606,29.3,0.35516,0.707,0.5,0.1309,0.2,21,39.705,41.512,43.42,0.30428,2,-1,50
91,3.0893,0.16422,0.00014807,0.0005599,315.36,8,36,37.644,31.148,29.3,0.23583,0.707,0.5,0.1309,0.2,21,37.844,40.405,43.42,0.30589,2,-1,50
92,2.3836,0.1868,8.1345e-05,0.0015485,315.54,8,36,40.316,37.067,29.3,0.43091,0.707,0.5,0.1309,0.2,21,40.516,43.052,43.42,0.93473,2,-1,50
94,2.812,0.18337,0.00016042,0.0011176,315.42,8,36,37.142,32.975,29.3,0.37526,0.707,0.5,0.1309,0.2,21,37.342,39.296,43.42,0.417,2,-1,50
95,4.0216,0.16126,0.00010528,0.00050948,315.19,8,36,39.501,31.535,29.3,0.32291,0.707,0.5,0.1309,0.2,21,39.701,41.37,43.42,0.44684,2,-1,50
96,3.2711,0.17529,0.00013687,0.00080566,315.55,8,36,38.143,33.438,29.3,0.25992,0.707,0.5,0.1309,0.2,21,38.343,40.794,43.42,0.67567,2,-1,50
97,3.1001,0.17439,0.00016701,0.00085961,315.1,8,36,36.538,29.836,29.3,0.47709,0.707,0.5,0.1309,0.2,21,36.738,41.503,43.42,0.36424,2,-1,50
98,3.8068,0.17825,0.00012559,0.00091047,315.03,8,36,38.615,30.483,29.3,0.57567,0.707,0.5,0.1309,0.2,21,38.815,41.274,43.42,0.5315,2,-1,50
99,2.5939,0.16179,0.00013994,0.00049833,315.41,8,36,38.157,31.413,29.3,0.18568,0.707,0.5,0.1309,0.2,21,38.357,39.23,43.42,0.55428,2,-1,50
101,3.7362,0.16472,0.00015378,0.00060453,315.33,8,36,37.207,30.895,29.3,0.2629,0.707,0.5,0.1309,0.2,21,37.407,41.698,43.42,0.71647,2,-1,50
102,3.8839,0.17219,0.00013984,0.00078639,315.26,8,36,37.818,32.077,29.3,0.37165,0.707,0.5,0.1309,0.2,21,38.018,42.359,43.42,0.38047,2,-1,50
103,3.8483,0.17146,0.000151,0.00068591,315.13,8,36,37.544,30.348,29.3,0.41227,0.707,0.5,0.1309,0.2,21,37.744,39.995,43.42,0.73151,2,-1,50
104,2.6671,0.18305,9.4249e-05,0.0010541,315.33,8,36,39.998,35.45,29.3,0.41989,0.707,0.5,0.1309,0.2,21,40.198,41.023,43.42,0.53449,2,-1,50
105,3.18,0.16818,0.00013016,0.00058519,315.14,8,36,38.593,30.752,29.3,0.38208,0.707,0.5,0.1309,0.2,21,38.793,39.432,43.42,0.58261,2,-1,50
106,2.9065,0.16624,0.00015538,0.00058933,315.15,8,36,37.312,29.664,29.3,0.36099,0.707,0.5,0.1309,0.2,21,37.512,40.105,43.42,0.91028,2,-1,50
107,3.4395,0.17699,0.00015531,0.00081146,315.2,8,36,37.415,31.429,29.3,0.40702,0.707,0.5,0.1309,0.2,21,37.615,39.164,43.42,0.85827,2,-1,50
109,3.245,0.18479,0.00014466,0.001331,315.17,8,36,37.754,33.104,29.3,0.52348,0.707,0.5,0.1309,0.2,21,37.954,40.924,43.42,0.47112,2,-1,50
110,2.7812,0.1608,0.00012998,0.00055576,315.53,8,36,38.209,32.295,29.3,0.1661,0.707,0.5,0.1309,0.2,21,38.409,43.008,43.42,0.84173,2,-1,50
111,2.7317,0.17378,0.00014654,0.00072736,315.54,8,36,37.802,32.778,29.3,0.23364,0.707,0.5,0.1309,0.2,21,38.002,39.615,43.42,0.37983,2,-1,50
112,3.5195,0.17364,0.00010793,0.00073738,315.03,8,36,39.382,30.046,29.3,0.54738,0.707,0.5,0.1309,0.2,21,39.582,41.424,43.42,0.68696,2,-1,50
114,4.1904,0.15243,0.00010418,0.00042576,315.2,8,36,39.478,30.701,29.3,0.26987,0.707,0.5,0.1309,0.2,21,39.678,42.041,43.42,0.48663,2,-1,50
115,3.906,0.14718,8.3274e-05,0.000388,315.22,8,36,40.245,31.137,29.3,0.24121,0.707,0.5,0.1309,0.2,21,40.445,42.983,43.42,0.37106,2,-1,50
116,3.7952,0.1674,0.0001398,0.00061546,315.13,8,36,37.999,30.246,29.3,0.3969,0.707,0.5,0.1309,0.2,21,38.199,40.834,43.42,0.8943,2,-1,50
120,2.2097,0.18906,0.00015489,0.0014291,315.43,8,36,37.52,33.926,29.3,0.42605,0.707,0.5,0.1309,0.2,21,37.72,38.304,43.42,0.882,2,-1,50
121,4.1266,0.1751,9.966e-05,0.00082584,315.12,8,36,39.613,33.037,29.3,0.47724,0.707,0.5,0.1309,0.2,21,39.813,42.572,43.42,0.68949,2,-1,50
122,3.7755,0.17333,0.00012103,0.00074719,315.25,8,36,38.816,32.885,29.3,0.37068,0.707,0.5,0.1309,0.2,21,39.016,41.323,43.42,0.45909,2,-1,50
123,3.331,0.17866,0.00010306,0.00095161,315.54,8,36,39.505,35.206,29.3,0.31993,0.707,0.5,0.1309,0.2,21,39.705,42.238,43.42,0.79738,2,-1,50
124,4.4509,0.15794,8.4294e-05,0.00046707,315.13,8,36,40.327,31.201,29.3,0.35295,0.707,0.5,0.1309,0.2,21,40.527,41.798,43.42,0.92863,2,-1,50
125,2.6296,0.1884,0.00015023,0.0014416,315.19,8,36,37.678,33.346,29.3,0.5262,0.707,0.5,0.1309,0.2,21,37.878,39.058,43.42,0.83196,2,-1,50
131,4.0804,0.17537,0.00011066,0.0008713,315.19,8,36,39.104,33.296,29.3,0.44271,0.707,0.5,0.1309,0.2,21,39.304,42.874,43.42,0.51729,2,-1,50
132,3.1466,0.17912,0.00013637,0.0010501,315.64,8,36,38.007,34.105,29.3,0.29945,0.707,0.5,0.1309,0.2,21,38.207,42.189,43.42,0.51638,2,-1,50
134,3.8537,0.16022,0.0001138,0.00050409,315.3,8,36,39.121,31.908,29.3,0.25227,0.707,0.5,0.1309,0.2,21,39.321,41.481,43.42,0.5709,2,-1,50
