1,3.9158,0.14284,7.9594e-05,0.0003476,316.9,8,36,40.5,30.606,29.3,0.22303,0.707,0.5,0.1309,0.2,21,40.7,41.941,43.42,0.7,2,-1,91.597
2,2.3801,0.16403,8.1053e-05,0.00053345,197.91,8,36,40.5,34.207,29.3,0.21013,0.707,0.5,0.1309,0.2,21,40.7,41.341,43.42,0.7,2,-1,87.639
3,3.9982,0.14067,7.8944e-05,0.00033744,344.73,8,36,40.5,30.619,29.3,0.20228,0.707,0.5,0.1309,0.2,21,40.7,42.2,43.42,0.7,2,-1,94.12
4,2.6419,0.13838,8.0105e-05,0.00032208,248.52,8,36,40.5,30.892,29.3,0.15008,0.707,0.5,0.1309,0.2,21,40.7,41.734,43.42,0.7,2,-1,77.937
5,2.5049,0.16931,7.6493e-05,0.0006647,111.69,8,36,40.5,31.858,29.3,0.49548,0.707,0.5,0.1309,0.2,21,40.7,43.137,43.42,0.7,2,-1,74.594
6,1.6896,0.18252,8.1353e-05,0.0010106,120.33,8,36,40.5,35.564,29.3,0.44626,0.707,0.5,0.1309,0.2,21,40.7,41.215,43.42,0.7,2,-1,93.264
7,2.5147,0.17537,7.9943e-05,0.0007715,148.56,8,36,40.5,34.658,29.3,0.39484,0.707,0.5,0.1309,0.2,21,40.7,41.8,43.42,0.7,2,-1,91.055
8,3.7089,0.16108,7.7829e-05,0.00051497,189.2,8,36,40.5,31.042,29.3,0.4191,0.707,0.5,0.1309,0.2,21,40.7,42.634,43.42,0.7,2,-1,85.905
11,3.1159,0.1692,7.9965e-05,0.00062307,176.97,8,36,40.5,31.341,29.3,0.48918,0.707,0.5,0.1309,0.2,21,40.7,41.791,43.42,0.7,2,-1,91.211
13,2.4566,0.16802,7.9585e-05,0.00060829,112.7,8,36,40.5,33.531,29.3,0.36005,0.707,0.5,0.1309,0.2,21,40.7,41.945,43.42,0.7,2,-1,70.924
14,2.8514,0.17328,7.9979e-05,0.00071474,182.04,8,36,40.5,34.327,29.3,0.38326,0.707,0.5,0.1309,0.2,21,40.7,41.785,43.42,0.7,2,-1,97.22
15,2.8891,0.16654,8.0235e-05,0.00057599,156.36,8,36,40.5,32.718,29.3,0.3875,0.707,0.5,0.1309,0.2,21,40.7,41.681,43.42,0.7,2,-1,81.71
16,2.7396,0.17192,7.8484e-05,0.00070342,177.04,8,36,40.5,35.229,29.3,0.27437,0.707,0.5,0.1309,0.2,21,40.7,42.381,43.42,0.7,2,-1,94.574
17,4.6165,0.15301,7.7222e-05,0.00043161,294.18,8,36,40.5,31.031,29.3,0.32978,0.707,0.5,0.1309,0.2,21,40.7,42.865,43.42,0.7,2,-1,98.072
18,3.1695,0.15797,8.0826e-05,0.00046051,190.57,8,36,40.5,31.739,29.3,0.326,0.707,0.5,0.1309,0.2,21,40.7,41.436,43.42,0.7,2,-1,81.166
19,4.3084,0.15861,7.7814e-05,0.00048619,267.52,8,36,40.5,31.951,29.3,0.34366,0.707,0.5,0.1309,0.2,21,40.7,42.64,43.42,0.7,2,-1,98.676
20,2.4321,0.17502,8.0815e-05,0.0007488,179.65,8,36,40.5,35.52,29.3,0.27588,0.707,0.5,0.1309,0.2,21,40.7,41.441,43.42,0.7,2,-1,98.117
21,1.6288,0.18066,8.0143e-05,0.00095754,79.817,8,36,40.5,36.115,29.3,0.3467,0.707,0.5,0.1309,0.2,21,40.7,41.718,43.42,0.7,2,-1,73.682
22,3.1016,0.16528,8.0406e-05,0.00055511,184.7,8,36,40.5,32.873,29.3,0.3575,0.707,0.5,0.1309,0.2,21,40.7,41.61,43.42,0.7,2,-1,87.098
23,1.9845,0.18198,7.969e-05,0.001033,119.58,8,36,40.5,36.191,29.3,0.38087,0.707,0.5,0.1309,0.2,21,40.7,41.902,43.42,0.7,2,-1,93.631
24,3.2022,0.16796,7.9918e-05,0.00060371,197.67,8,36,40.5,33.402,29.3,0.36577,0.707,0.5,0.1309,0.2,21,40.7,41.81,43.42,0.7,2,-1,93.65
25,2.4231,0.15476,7.8481e-05,0.00044346,155.21,8,36,40.5,33.216,29.3,0.18417,0.707,0.5,0.1309,0.2,21,40.7,42.382,43.42,0.7,2,-1,71.207
26,1.9319,0.17237,7.7152e-05,0.00073399,112.02,8,36,40.5,35.757,29.3,0.22408,0.707,0.5,0.1309,0.2,21,40.7,42.891,43.42,0.7,2,-1,76.593
28,2.9153,0.17206,7.7091e-05,0.00072428,174.07,8,36,40.5,34.116,29.3,0.40798,0.707,0.5,0.1309,0.2,21,40.7,42.914,43.42,0.7,2,-1,95.827
29,4.1878,0.16048,7.7513e-05,0.0005108,257.34,8,36,40.5,32.105,29.3,0.36139,0.707,0.5,0.1309,0.2,21,40.7,42.755,43.42,0.7,2,-1,99.102
30,1.5526,0.17895,8.1129e-05,0.00086668,87.402,8,36,40.5,36.126,29.3,0.27967,0.707,0.5,0.1309,0.2,21,40.7,41.309,43.42,0.7,2,-1,73.349
31,3.0896,0.16778,8.0854e-05,0.00058959,200.65,8,36,40.5,32.042,29.3,0.43622,0.707,0.5,0.1309,0.2,21,40.7,41.425,43.42,0.7,2,-1,94.053
32,1.8255,0.1656,7.8488e-05,0.00057949,122.56,8,36,40.5,34.967,29.3,0.17034,0.707,0.5,0.1309,0.2,21,40.7,42.379,43.42,0.7,2,-1,71.538
33,2.4776,0.17415,8.1018e-05,0.00071966,158.32,8,36,40.5,33.063,29.3,0.47362,0.707,0.5,0.1309,0.2,21,40.7,41.356,43.42,0.7,2,-1,91.706
34,2.1976,0.16756,7.6563e-05,0.00063188,117.41,8,36,40.5,34.635,29.3,0.27739,0.707,0.5,0.1309,0.2,21,40.7,43.111,43.42,0.7,2,-1,73.269
35,2.0427,0.17683,7.6248e-05,0.00088935,144.54,8,36,40.5,36.255,29.3,0.27468,0.707,0.5,0.1309,0.2,21,40.7,43.227,43.42,0.7,2,-1,95.474
36,3.8554,0.16015,7.6776e-05,0.00051198,235.67,8,36,40.5,32.479,29.3,0.33903,0.707,0.5,0.1309,0.2,21,40.7,43.032,43.42,0.7,2,-1,94.722
37,2.7135,0.1699,7.956e-05,0.00064631,200.6,8,36,40.5,35.094,29.3,0.23387,0.707,0.5,0.1309,0.2,21,40.7,41.955,43.42,0.7,2,-1,96.58
38,2.3652,0.17263,7.8044e-05,0.00072579,110.68,8,36,40.5,34.369,29.3,0.38792,0.707,0.5,0.1309,0.2,21,40.7,42.551,43.42,0.7,2,-1,76.368
40,3.6044,0.15943,7.943e-05,0.00048402,186.79,8,36,40.5,30.78,29.3,0.40107,0.707,0.5,0.1309,0.2,21,40.7,42.007,43.42,0.7,2,-1,82.89
